Size,StraightTimePenalty,RotationPenalty,TotalCells,DeadEndCount,JunctionCount,Degree0Count,Degree1Count,Degree2Count,Degree3Count,Degree4Count,CorridorCellCount,CornerCellCount,CorridorSegmentCount,AverageCorridorLength,LongestStraightCorridor,DeadEndChainDepthAvg,DeadEndChainDepthMax,DeadEndChainCount,DeadEndChainTotal,DeadEndRatio,GoalDirectionOpenness,GoalAlignedEdges,TotalOpenEdges,OpenEdgeDensity,AverageBranchingFactor,BranchingFactorStd,ShortestPathLength,ShortestPathTurns,ReachableCellCount,BFS_TimeSeconds,BFS_VisitedNodes,BFS_ExpandedNodes,BFS_PathLength,BFS_PathTurns,BFS_PathCost,DFS_TimeSeconds,DFS_VisitedNodes,DFS_ExpandedNodes,DFS_PathLength,DFS_PathTurns,DFS_PathCost,Astar_TimeSeconds,Astar_VisitedNodes,Astar_ExpandedNodes,Astar_PathLength,Astar_PathTurns,Astar_PathCost
10,100,150,100,12,10,0,12,78,10,0,36,42,25,1.44,3,4.33,23,12,52,0.12,0.5,99,198,0.495,1.98,0.4686,32,17,100,24.2,48,45,32,17,32,17.65,85,84,32,17,32,5.3,34,34,32,17,32
10,100,150,100,10,8,0,10,82,8,0,37,45,22,1.68,4,2.9,9,10,29,0.1,0.5,99,198,0.495,1.98,0.4238,60,32,100,38.95,80,80,60,32,60,9,68,66,60,32,60,54.35,79,79,60,32,60
10,100,150,100,12,9,0,12,79,8,1,34,45,23,1.48,3,3.5,17,12,42,0.12,0.5,99,198,0.495,1.98,0.4895,24,13,100,13.95,34,32,24,13,24,12.15,61,60,24,13,24,4.1,26,26,24,13,24
10,100,150,100,10,8,0,10,82,8,0,34,48,24,1.42,3,3.5,9,10,35,0.1,0.5,99,198,0.495,1.98,0.4238,72,42,100,26.8,93,92,72,42,72,13.3,91,88,72,42,72,28.4,90,90,72,42,72
10,100,150,100,13,11,0,13,76,11,0,37,39,22,1.68,6,2.54,8,13,33,0.13,0.5,99,198,0.495,1.98,0.4895,60,35,100,66.15,95,95,60,35,60,10.7,77,73,60,35,60,64.75,81,81,60,35,60
10,100,150,100,11,9,0,11,80,9,0,27,53,17,1.59,3,4.36,24,11,48,0.11,0.5,99,198,0.495,1.98,0.4468,34,20,100,29.5,50,47,34,20,34,15.6,77,76,34,20,34,8.95,38,38,34,20,34
10,100,150,100,10,8,0,10,82,8,0,36,46,17,2.12,4,3.6,16,10,36,0.1,0.5,99,198,0.495,1.98,0.4238,36,18,100,17.6,48,47,36,18,36,5.8,43,42,36,18,36,18.85,42,42,36,18,36
10,100,150,100,12,10,0,12,78,10,0,37,41,27,1.37,3,2.58,7,12,31,0.12,0.5,99,198,0.495,1.98,0.4686,64,38,100,83.15,100,100,64,38,64,16.75,100,98,64,38,64,92.75,97,97,64,38,64
10,100,150,100,12,9,0,12,79,8,1,34,45,22,1.55,4,3.33,13,12,40,0.12,0.5,99,198,0.495,1.98,0.4895,36,25,100,19.55,47,45,36,25,36,6.55,45,44,36,25,36,26.9,44,44,36,25,36
10,100,150,100,10,8,0,10,82,8,0,30,52,20,1.5,5,4.4,16,10,44,0.1,0.5,99,198,0.495,1.98,0.4238,52,32,100,68.1,80,78,52,32,52,13.55,78,76,52,32,52,95.95,74,74,52,32,52
10,100,150,100,13,10,0,13,77,9,1,38,39,27,1.41,4,2.62,8,13,34,0.13,0.5,99,198,0.495,1.98,0.5095,66,36,100,25.5,87,86,66,36,66,12.1,85,81,66,36,66,29.4,79,79,66,36,66
10,100,150,100,13,11,0,13,76,11,0,31,45,24,1.29,3,3,13,13,39,0.13,0.5,99,198,0.495,1.98,0.4895,64,41,100,20.7,80,79,64,41,64,12.65,83,81,64,41,64,20.55,79,79,64,41,64
10,100,150,100,11,9,0,11,80,9,0,33,47,19,1.74,4,3.18,7,11,35,0.11,0.5,99,198,0.495,1.98,0.4468,44,29,100,13.9,56,55,44,29,44,7.9,55,53,44,29,44,16.15,52,52,44,29,44
10,100,150,100,13,11,0,13,76,11,0,41,35,26,1.58,4,3.85,23,13,50,0.13,0.5,99,198,0.495,1.98,0.4895,26,11,100,4.7,30,29,26,11,26,8.5,48,48,26,11,26,3.3,27,27,26,11,26
10,100,150,100,10,8,0,10,82,8,0,39,43,19,2.05,5,3.2,10,10,32,0.1,0.5,99,198,0.495,1.98,0.4238,32,15,100,4.6,36,35,32,15,32,4.1,35,33,32,15,32,4.35,34,34,32,15,32
10,100,150,100,10,7,0,10,83,6,1,29,54,18,1.61,5,5.6,22,10,56,0.1,0.5,99,198,0.495,1.98,0.4468,58,43,100,34.6,80,78,58,43,58,14.05,84,82,58,43,58,35.4,74,74,58,43,58
10,100,150,100,10,8,0,10,82,8,0,43,39,23,1.87,7,3.2,11,10,32,0.1,0.5,99,198,0.495,1.98,0.4238,54,26,100,38.85,75,72,54,26,54,12.35,80,77,54,26,54,15.05,62,62,54,26,54
10,100,150,100,11,9,0,11,80,9,0,30,50,17,1.76,4,3.45,13,11,38,0.11,0.5,99,198,0.495,1.98,0.4468,56,31,100,92.4,90,89,56,31,56,7.8,62,59,56,31,56,63.85,75,75,56,31,56
10,100,150,100,11,9,0,11,80,9,0,39,41,26,1.5,5,3.64,11,11,40,0.11,0.5,99,198,0.495,1.98,0.4468,48,25,100,15.4,59,58,48,25,48,8.3,59,57,48,25,48,11,52,52,48,25,48
10,100,150,100,12,10,0,12,78,10,0,33,45,22,1.5,5,2.92,11,12,35,0.12,0.5,99,198,0.495,1.98,0.4686,56,37,100,86.55,90,88,56,37,56,10.55,72,70,56,37,56,95.85,80,80,56,37,56
10,100,150,100,14,12,0,14,74,12,0,29,45,24,1.21,2,2.07,4,14,29,0.14,0.5,99,198,0.495,1.98,0.5095,46,28,100,45.75,68,67,46,28,46,7.2,53,51,46,28,46,49.5,61,61,46,28,46
10,100,150,100,10,8,0,10,82,8,0,32,50,22,1.45,4,3.9,20,10,39,0.1,0.5,99,198,0.495,1.98,0.4238,58,32,100,17.85,71,70,58,32,58,8.9,66,64,58,32,58,14,65,65,58,32,58
10,100,150,100,10,8,0,10,82,8,0,28,54,21,1.33,4,3.8,13,10,38,0.1,0.5,99,198,0.495,1.98,0.4238,62,43,100,102.1,100,99,62,43,62,9.95,70,68,62,43,62,130.1,95,95,62,43,62
10,100,150,100,13,11,0,13,76,11,0,30,46,19,1.58,6,3,15,13,39,0.13,0.5,99,198,0.495,1.98,0.4895,62,41,100,25.85,81,80,62,41,62,9.5,73,67,62,41,62,22.6,78,78,62,41,62
10,100,150,100,11,9,0,11,80,9,0,29,51,20,1.45,4,3.27,8,11,36,0.11,0.5,99,198,0.495,1.98,0.4468,48,30,100,16.45,60,59,48,30,48,17.95,93,92,48,30,48,22.2,58,58,48,30,48
10,100,150,100,11,9,0,11,80,9,0,41,39,20,2.05,6,3.36,13,11,37,0.11,0.5,99,198,0.495,1.98,0.4468,64,36,100,67.8,96,96,64,36,64,12.45,84,81,64,36,64,50.05,91,91,64,36,64
10,100,150,100,14,12,0,14,74,12,0,26,48,19,1.37,4,3,23,14,42,0.14,0.5,99,198,0.495,1.98,0.5095,44,26,100,37,68,67,44,26,44,9,59,57,44,26,44,22,55,55,44,26,44
10,100,150,100,10,8,0,10,82,8,0,36,46,23,1.57,6,5.9,20,10,59,0.1,0.5,99,198,0.495,1.98,0.4238,60,30,100,41.4,87,87,60,30,60,11.3,79,75,60,30,60,45.75,81,81,60,30,60
10,100,150,100,14,12,0,14,74,12,0,35,39,20,1.75,5,3.07,16,14,43,0.14,0.5,99,198,0.495,1.98,0.5095,32,15,100,22.15,45,44,32,15,32,21.2,98,98,32,15,32,12,36,36,32,15,32
10,100,150,100,13,11,0,13,76,11,0,29,47,21,1.38,3,3.46,24,13,45,0.13,0.5,99,198,0.495,1.98,0.4895,32,23,100,18.3,41,40,32,23,32,11.15,59,59,32,23,32,5.4,34,34,32,23,32
10,100,150,100,10,8,0,10,82,8,0,25,57,18,1.39,4,4.7,16,10,47,0.1,0.5,99,198,0.495,1.98,0.4238,20,9,100,5.85,27,25,20,9,20,16.05,71,70,20,9,20,3.1,22,22,20,9,20
10,100,150,100,12,10,0,12,78,10,0,32,46,24,1.33,3,4.17,15,12,50,0.12,0.5,99,198,0.495,1.98,0.4686,64,42,100,34.2,91,90,64,42,64,13.3,90,83,64,42,64,35.55,84,84,64,42,64
10,100,150,100,12,10,0,12,78,10,0,38,40,21,1.81,4,3.33,10,12,40,0.12,0.5,99,198,0.495,1.98,0.4686,26,14,100,9.5,33,33,26,14,26,3.7,29,28,26,14,26,9.45,30,30,26,14,26
10,100,150,100,14,12,0,14,74,12,0,37,37,25,1.48,4,2.36,9,14,33,0.14,0.5,99,198,0.495,1.98,0.5095,66,34,100,37.75,93,93,66,34,66,10.7,80,75,66,34,66,40.25,91,91,66,34,66
10,100,150,100,14,12,0,14,74,12,0,31,43,24,1.29,2,3.36,18,14,47,0.14,0.5,99,198,0.495,1.98,0.5095,36,23,100,33.65,56,54,36,23,36,10.85,63,61,36,23,36,11.3,42,42,36,23,36
10,100,150,100,9,7,0,9,84,7,0,40,44,25,1.6,4,5.44,11,9,49,0.09,0.5,99,198,0.495,1.98,0.3995,54,31,100,118,100,99,54,31,54,14.8,89,86,54,31,54,135.3,90,90,54,31,54
10,100,150,100,9,7,0,9,84,7,0,36,48,25,1.44,5,4.22,17,9,38,0.09,0.5,99,198,0.495,1.98,0.3995,38,23,100,9.9,43,43,38,23,38,6.05,43,43,38,23,38,15.7,43,43,38,23,38
10,100,150,100,11,9,0,11,80,9,0,38,42,20,1.9,5,3.73,13,11,41,0.11,0.5,99,198,0.495,1.98,0.4468,58,34,100,66.4,92,90,58,34,58,11.85,80,77,58,34,58,63.95,83,83,58,34,58
10,100,150,100,12,10,0,12,78,10,0,38,40,19,2,5,3.17,7,12,38,0.12,0.5,99,198,0.495,1.98,0.4686,70,38,100,37.55,100,99,70,38,70,13.15,91,87,70,38,70,44.8,93,93,70,38,70
10,100,150,100,12,10,0,12,78,10,0,23,55,20,1.15,2,3.75,14,12,45,0.12,0.5,99,198,0.495,1.98,0.4686,32,22,100,51.5,48,47,32,22,32,7.9,47,46,32,22,32,18.85,39,39,32,22,32
10,100,150,100,15,13,0,15,72,13,0,22,50,19,1.16,2,2.13,9,15,32,0.15,0.5,99,198,0.495,1.98,0.5288,42,28,100,11.85,54,53,42,28,42,6.55,49,46,42,28,42,15.45,49,49,42,28,42
10,100,150,100,11,9,0,11,80,9,0,32,48,22,1.45,3,4.45,16,11,49,0.11,0.5,99,198,0.495,1.98,0.4468,48,32,100,87.3,78,77,48,32,48,7.4,56,53,48,32,48,27.6,63,63,48,32,48
10,100,150,100,14,11,0,14,75,10,1,32,43,20,1.6,4,2,4,14,28,0.14,0.5,99,198,0.495,1.98,0.5288,34,22,100,6.5,39,38,34,22,34,5.45,39,38,34,22,34,8.45,38,38,34,22,34
10,100,150,100,9,7,0,9,84,7,0,38,46,22,1.73,4,5.56,30,9,50,0.09,0.5,99,198,0.495,1.98,0.3995,68,42,100,21.55,81,81,68,42,68,9.75,75,72,68,42,68,23.7,79,79,68,42,68
10,100,150,100,10,8,0,10,82,8,0,40,42,25,1.6,3,4.4,20,10,44,0.1,0.5,99,198,0.495,1.98,0.4238,56,29,100,75.1,84,83,56,29,56,16.75,95,94,56,29,56,93.55,81,81,56,29,56
10,100,150,100,12,10,0,12,78,10,0,39,39,22,1.77,7,4.67,24,12,56,0.12,0.5,99,198,0.495,1.98,0.4686,74,42,100,33.35,100,100,74,42,74,12.6,91,87,74,42,74,27.8,92,92,74,42,74
10,100,150,100,13,10,0,13,77,9,1,37,40,23,1.61,4,3.38,16,13,44,0.13,0.5,99,198,0.495,1.98,0.5095,56,34,100,21.85,76,75,56,34,56,8.95,70,64,56,34,56,26.6,70,70,56,34,56
10,100,150,100,13,11,0,13,76,11,0,32,44,21,1.52,7,3.38,22,13,44,0.13,0.5,99,198,0.495,1.98,0.4895,28,20,100,12.15,35,34,28,20,28,14.9,72,72,28,20,28,4.45,30,30,28,20,28
10,100,150,100,13,11,0,13,76,11,0,27,49,20,1.35,3,2.85,16,13,37,0.13,0.5,99,198,0.495,1.98,0.4895,46,31,100,18.15,62,61,46,31,46,17,90,87,46,31,46,26.4,58,58,46,31,46
10,100,150,100,12,10,0,12,78,10,0,32,46,19,1.68,4,2.67,6,12,32,0.12,0.5,99,198,0.495,1.98,0.4686,22,12,100,4.85,28,27,22,12,22,2.95,25,23,22,12,22,4.35,24,24,22,12,22
10,100,150,100,9,7,0,9,84,7,0,33,51,20,1.65,4,6.11,16,9,55,0.09,0.5,99,198,0.495,1.98,0.3995,50,33,100,55.25,75,74,50,33,50,17,90,89,50,33,50,34.7,63,63,50,33,50
10,100,150,100,9,7,0,9,84,7,0,39,45,21,1.86,5,2.56,7,9,23,0.09,0.5,99,198,0.495,1.98,0.3995,72,38,100,24.35,87,86,72,38,72,12.95,89,87,72,38,72,25.4,82,82,72,38,72
15,100,150,225,25,23,0,25,177,23,0,79,98,46,1.72,5,1.92,6,25,48,0.1111,0.5,224,448,0.4978,1.9911,0.4618,66,36,225,78.95,94,92,66,36,66,40.1,188,187,66,36,66,27.35,75,75,66,36,66
15,100,150,225,25,23,0,25,177,23,0,70,107,49,1.43,5,2.8,14,25,70,0.1111,0.5,224,448,0.4978,1.9911,0.4618,110,68,225,64.9,151,150,110,68,110,35.45,201,190,110,68,110,65.6,143,143,110,68,110
15,100,150,225,20,18,0,20,187,18,0,71,116,47,1.51,3,3.4,14,20,68,0.0889,0.5,224,448,0.4978,1.9911,0.4109,118,78,225,174.15,181,179,118,78,118,20.6,145,138,118,78,118,186.65,169,169,118,78,118
15,100,150,225,19,17,0,19,189,17,0,82,107,46,1.78,4,3.95,26,19,75,0.0844,0.5,224,448,0.4978,1.9911,0.3999,162,96,225,92.55,211,211,162,96,162,25.75,188,180,162,96,162,113,206,206,162,96,162
15,100,150,225,24,22,0,24,179,22,0,79,100,43,1.84,5,3.83,33,24,92,0.1067,0.5,224,448,0.4978,1.9911,0.4521,92,59,225,180.8,154,151,92,59,92,21,134,127,92,59,92,138.25,134,134,92,59,92
15,100,150,225,23,21,0,23,181,21,0,73,108,53,1.38,5,2.91,10,23,67,0.1022,0.5,224,448,0.4978,1.9911,0.4421,116,79,225,125.95,179,177,116,79,116,23.15,148,144,116,79,116,112.7,158,158,116,79,116
15,100,150,225,28,25,0,28,172,24,1,64,108,51,1.25,3,3.04,30,28,85,0.1244,0.5,224,448,0.4978,1.9911,0.4988,60,44,225,106.5,94,92,60,44,60,42,191,188,60,44,60,74.2,81,81,60,44,60
15,100,150,225,26,23,0,26,176,22,1,68,108,53,1.28,5,2.58,8,26,67,0.1156,0.5,224,448,0.4978,1.9911,0.4807,42,29,225,14.2,54,51,42,29,42,23,110,108,42,29,42,11.5,46,46,42,29,42
15,100,150,225,31,29,0,31,165,29,0,68,97,46,1.48,4,2.55,28,31,79,0.1378,0.5,224,448,0.4978,1.9911,0.5163,132,77,225,78.8,182,180,132,77,132,18.9,148,139,132,77,132,100.45,177,177,132,77,132
15,100,150,225,24,22,0,24,179,22,0,78,101,45,1.73,8,2.5,18,24,60,0.1067,0.5,224,448,0.4978,1.9911,0.4521,68,42,225,53.05,90,89,68,42,68,13.6,88,86,68,42,68,53.65,88,88,68,42,68
15,100,150,225,22,20,0,22,183,20,0,75,108,50,1.5,8,2.59,10,22,57,0.0978,0.5,224,448,0.4978,1.9911,0.4320,118,71,225,124.85,174,172,118,71,118,23.15,153,148,118,71,118,115.35,160,160,118,71,118
15,100,150,225,21,19,0,21,185,19,0,76,109,45,1.69,6,2.95,12,21,62,0.0933,0.5,224,448,0.4978,1.9911,0.4215,96,67,225,23.75,114,113,96,67,96,14.3,107,102,96,67,96,23.9,107,107,96,67,96
15,100,150,225,22,20,0,22,183,20,0,71,112,43,1.65,5,3.14,16,22,69,0.0978,0.5,224,448,0.4978,1.9911,0.4320,132,81,225,152.85,202,201,132,81,132,27.3,178,171,132,81,132,151.25,194,194,132,81,132
15,100,150,225,27,25,0,27,173,25,0,61,112,40,1.53,5,2.85,27,27,77,0.12,0.5,224,448,0.4978,1.9911,0.4807,88,63,225,62.35,121,120,88,63,88,15.5,107,102,88,63,88,69.6,112,112,88,63,88
15,100,150,225,24,22,0,24,179,22,0,75,104,49,1.53,4,2.42,7,24,58,0.1067,0.5,224,448,0.4978,1.9911,0.4521,76,45,225,288.2,144,141,76,45,76,34.2,172,170,76,45,76,105.45,104,104,76,45,76
15,100,150,225,30,28,0,30,167,28,0,65,102,49,1.33,3,2.23,26,30,67,0.1333,0.5,224,448,0.4978,1.9911,0.5076,70,52,225,150.5,114,111,70,52,70,33.55,167,163,70,52,70,76.35,91,91,70,52,70
15,100,150,225,23,21,0,23,181,21,0,77,104,47,1.64,5,4.22,29,23,97,0.1022,0.5,224,448,0.4978,1.9911,0.4421,56,24,225,96.75,90,87,56,24,56,41.65,190,188,56,24,56,28.25,65,65,56,24,56
15,100,150,225,28,26,0,28,171,26,0,68,103,46,1.48,5,2.89,26,28,81,0.1244,0.5,224,448,0.4978,1.9911,0.4898,62,37,225,69.5,88,87,62,37,62,13.95,85,84,62,37,62,112.55,87,87,62,37,62
15,100,150,225,24,22,0,24,179,22,0,70,109,46,1.52,3,3.5,26,24,84,0.1067,0.5,224,448,0.4978,1.9911,0.4521,136,89,225,176.5,208,204,136,89,136,26.75,177,170,136,89,136,106.35,181,181,136,89,136
15,100,150,225,26,24,0,26,175,24,0,83,92,49,1.69,7,2.23,7,26,58,0.1156,0.5,224,448,0.4978,1.9911,0.4713,98,47,225,53.85,134,132,98,47,98,31,175,171,98,47,98,64.45,128,128,98,47,98
15,100,150,225,25,23,0,25,177,23,0,88,89,50,1.76,8,3.08,16,25,77,0.1111,0.5,224,448,0.4978,1.9911,0.4618,114,57,225,224.05,195,193,114,57,114,28.6,175,169,114,57,114,176.45,169,169,114,57,114
15,100,150,225,26,24,0,26,175,24,0,75,100,54,1.39,4,2.38,6,26,62,0.1156,0.5,224,448,0.4978,1.9911,0.4713,66,40,225,305.1,128,127,66,40,66,12.75,85,82,66,40,66,138.05,96,96,66,40,66
15,100,150,225,23,21,0,23,181,21,0,73,108,51,1.43,4,3.26,15,23,75,0.1022,0.5,224,448,0.4978,1.9911,0.4421,154,98,225,87.2,209,208,154,98,154,33.7,212,206,154,98,154,125.7,202,202,154,98,154
15,100,150,225,16,14,0,16,195,14,0,70,125,44,1.59,5,5.44,41,16,87,0.0711,0.5,224,448,0.4978,1.9911,0.3650,184,119,225,73.25,224,224,184,119,184,29.55,208,204,184,119,184,85.4,224,224,184,119,184
15,100,150,225,24,21,0,24,180,20,1,84,96,45,1.87,7,2.75,14,24,66,0.1067,0.5,224,448,0.4978,1.9911,0.4618,64,35,225,22.9,81,80,64,35,64,12,81,79,64,35,64,32.45,75,75,64,35,64
15,100,150,225,26,23,0,26,176,22,1,90,86,48,1.88,6,3.88,48,26,101,0.1156,0.5,224,448,0.4978,1.9911,0.4807,130,76,225,215.75,198,197,130,76,130,21.35,156,150,130,76,130,217.3,188,188,130,76,130
15,100,150,225,24,22,0,24,179,22,0,74,105,51,1.45,3,2.54,11,24,61,0.1067,0.5,224,448,0.4978,1.9911,0.4521,44,28,225,21.45,59,58,44,28,44,46.7,203,202,44,28,44,28.95,54,54,44,28,44
15,100,150,225,25,23,0,25,177,23,0,89,88,53,1.68,4,2.68,10,25,67,0.1111,0.5,224,448,0.4978,1.9911,0.4618,116,60,225,93.55,171,169,116,60,116,25.55,163,158,116,60,116,67.45,154,154,116,60,116
15,100,150,225,27,24,0,27,174,23,1,57,117,41,1.39,4,2.93,36,27,79,0.12,0.5,224,448,0.4978,1.9911,0.4898,144,102,225,190.3,218,217,144,102,144,31.8,197,191,144,102,144,336.6,214,214,144,102,144
15,100,150,225,21,19,0,21,185,19,0,72,113,47,1.53,10,3.48,17,21,73,0.0933,0.5,224,448,0.4978,1.9911,0.4215,82,45,225,175.2,135,134,82,45,82,46.85,220,218,82,45,82,118.85,113,113,82,45,82
15,100,150,225,30,28,0,30,167,28,0,68,99,44,1.55,6,1.93,7,30,58,0.1333,0.5,224,448,0.4978,1.9911,0.5076,90,57,225,122.2,145,143,90,57,90,45.1,220,216,90,57,90,45.65,111,111,90,57,90
15,100,150,225,18,16,0,18,191,16,0,101,90,45,2.24,11,3.72,14,18,67,0.08,0.5,224,448,0.4978,1.9911,0.3886,68,29,225,61.3,97,96,68,29,68,45.7,217,216,68,29,68,70.5,88,88,68,29,68
15,100,150,225,25,23,0,25,177,23,0,80,97,51,1.57,6,2.72,17,25,68,0.1111,0.5,224,448,0.4978,1.9911,0.4618,72,46,225,16.95,84,83,72,46,72,30.35,158,155,72,46,72,20.5,82,82,72,46,72
15,100,150,225,27,25,0,27,173,25,0,65,108,44,1.48,3,2.93,31,27,79,0.12,0.5,224,448,0.4978,1.9911,0.4807,128,85,225,243.5,224,224,128,85,128,30.1,185,179,128,85,128,273.05,201,201,128,85,128
15,100,150,225,25,23,0,25,177,23,0,69,108,36,1.92,11,2.16,17,25,54,0.1111,0.5,224,448,0.4978,1.9911,0.4618,120,64,225,152.9,169,167,120,64,120,43.75,225,224,120,64,120,109.15,160,160,120,64,120
15,100,150,225,23,21,0,23,181,21,0,73,108,54,1.35,5,4.65,54,23,107,0.1022,0.5,224,448,0.4978,1.9911,0.4421,90,59,225,92.7,118,117,90,59,90,17.95,115,113,90,59,90,73.75,107,107,90,59,90
15,100,150,225,25,21,0,25,179,19,2,69,110,49,1.41,6,2.48,9,25,62,0.1111,0.5,224,448,0.4978,1.9911,0.4807,114,77,225,667.95,224,223,114,77,114,19.95,137,132,114,77,114,319.3,194,194,114,77,114
15,100,150,225,25,21,0,25,179,19,2,79,100,48,1.65,6,2.8,13,25,70,0.1111,0.5,224,448,0.4978,1.9911,0.4807,46,25,225,41,66,66,46,25,46,8.6,60,58,46,25,46,24.2,57,57,46,25,46
15,100,150,225,23,21,0,23,181,21,0,72,109,51,1.41,4,2.83,10,23,65,0.1022,0.5,224,448,0.4978,1.9911,0.4421,46,26,225,45.6,69,69,46,26,46,8.4,59,57,46,26,46,29.75,55,55,46,26,46
15,100,150,225,28,24,0,28,173,22,2,72,101,43,1.67,4,2.18,12,28,61,0.1244,0.5,224,448,0.4978,1.9911,0.5076,72,44,225,56.1,104,102,72,44,72,25.5,138,135,72,44,72,57.7,95,95,72,44,72
15,100,150,225,26,24,0,26,175,24,0,66,109,49,1.35,3,2.81,20,26,73,0.1156,0.5,224,448,0.4978,1.9911,0.4713,84,50,225,100.25,129,128,84,50,84,18.25,115,112,84,50,84,120.8,119,119,84,50,84
15,100,150,225,28,26,0,28,171,26,0,72,99,48,1.5,6,2.14,8,28,60,0.1244,0.5,224,448,0.4978,1.9911,0.4898,50,29,225,28.25,67,66,50,29,50,7.6,58,55,50,29,50,19.6,57,57,50,29,50
15,100,150,225,24,22,0,24,179,22,0,76,103,54,1.41,5,3.63,41,24,87,0.1067,0.5,224,448,0.4978,1.9911,0.4521,48,33,225,19.75,60,58,48,33,48,6.6,50,49,48,33,48,7.5,50,50,48,33,48
15,100,150,225,25,23,0,25,177,23,0,79,98,51,1.55,3,1.8,5,25,45,0.1111,0.5,224,448,0.4978,1.9911,0.4618,60,33,225,57.05,89,88,60,33,60,43.3,200,198,60,33,60,31.8,72,72,60,33,60
15,100,150,225,21,19,0,21,185,19,0,73,112,48,1.52,5,2.67,13,21,56,0.0933,0.5,224,448,0.4978,1.9911,0.4215,86,51,225,99.4,130,127,86,51,86,41,199,198,86,51,86,73.1,109,109,86,51,86
15,100,150,225,30,27,0,30,168,26,1,76,92,46,1.65,5,2.8,33,30,84,0.1333,0.5,224,448,0.4978,1.9911,0.5163,54,33,225,70,77,74,54,33,54,32.7,154,152,54,33,54,20.6,62,62,54,33,54
15,100,150,225,28,26,0,28,171,26,0,72,99,52,1.38,5,2,8,28,56,0.1244,0.5,224,448,0.4978,1.9911,0.4898,80,51,225,204.95,150,147,80,51,80,16.65,110,105,80,51,80,225.65,131,131,80,51,80
15,100,150,225,25,23,0,25,177,23,0,84,93,50,1.68,8,2.28,10,25,57,0.1111,0.5,224,448,0.4978,1.9911,0.4618,124,79,225,172.35,186,184,124,79,124,35.2,204,200,124,79,124,85.25,157,157,124,79,124
15,100,150,225,24,22,0,24,179,22,0,68,111,49,1.39,4,2.46,17,24,59,0.1067,0.5,224,448,0.4978,1.9911,0.4521,92,55,225,54.45,121,120,92,55,92,24.8,145,141,92,55,92,33.05,104,104,92,55,92
15,100,150,225,24,22,0,24,179,22,0,59,120,40,1.48,4,3.25,18,24,78,0.1067,0.5,224,448,0.4978,1.9911,0.4521,108,77,225,255.95,192,189,108,77,108,36.7,195,190,108,77,108,151.35,161,161,108,77,108
15,100,150,225,27,24,0,27,174,23,1,79,95,51,1.55,4,2.41,10,27,65,0.12,0.5,224,448,0.4978,1.9911,0.4898,40,20,225,46.5,66,65,40,20,40,48.75,209,207,40,20,40,46.45,52,52,40,20,40
15,100,150,225,19,17,0,19,189,17,0,73,116,48,1.52,4,6.58,54,19,125,0.0844,0.5,224,448,0.4978,1.9911,0.3999,128,81,225,300.2,222,222,128,81,128,30.75,186,182,128,81,128,349.4,212,212,128,81,128
15,100,150,225,23,21,0,23,181,21,0,58,123,42,1.38,7,3.13,33,23,72,0.1022,0.5,224,448,0.4978,1.9911,0.4421,76,46,225,153.4,117,113,76,46,76,49.35,224,221,76,46,76,40.15,87,87,76,46,76
15,100,150,225,27,25,0,27,173,25,0,73,100,52,1.40,5,2.11,12,27,57,0.12,0.5,224,448,0.4978,1.9911,0.4807,58,37,225,56.45,87,85,58,37,58,14.6,87,85,58,37,58,34.8,69,69,58,37,58
15,100,150,225,26,24,0,26,175,24,0,63,112,46,1.37,4,2.62,9,26,68,0.1156,0.5,224,448,0.4978,1.9911,0.4713,56,32,225,19.05,72,71,56,32,56,8.6,65,62,56,32,56,34.2,70,70,56,32,56
15,100,150,225,25,23,0,25,177,23,0,69,108,44,1.57,5,2.8,24,25,70,0.1111,0.5,224,448,0.4978,1.9911,0.4618,100,64,225,55.35,128,127,100,64,100,32.45,176,172,100,64,100,48.05,122,122,100,64,100
15,100,150,225,22,20,0,22,183,20,0,75,108,47,1.60,4,4.09,37,22,90,0.0978,0.5,224,448,0.4978,1.9911,0.4320,80,54,225,143.5,118,117,80,54,80,35.3,177,176,80,54,80,55.55,98,98,80,54,80
15,100,150,225,24,22,0,24,179,22,0,76,103,50,1.52,5,2.04,5,24,49,0.1067,0.5,224,448,0.4978,1.9911,0.4521,130,81,225,307.55,204,203,130,81,130,20.7,151,145,130,81,130,250,186,186,130,81,130
15,100,150,225,32,30,0,32,163,30,0,60,103,36,1.67,6,1.97,14,32,63,0.1422,0.5,224,448,0.4978,1.9911,0.5249,72,51,225,162.55,121,118,72,51,72,15.05,96,93,72,51,72,142.95,102,102,72,51,72
15,100,150,225,23,21,0,23,181,21,0,75,106,50,1.5,5,2.74,17,23,63,0.1022,0.5,224,448,0.4978,1.9911,0.4421,122,75,225,395.5,223,222,122,75,122,40.65,221,217,122,75,122,309.9,196,196,122,75,122
15,100,150,225,26,24,0,26,175,24,0,62,113,46,1.35,5,2.04,9,26,53,0.1156,0.5,224,448,0.4978,1.9911,0.4713,70,52,225,107.15,99,96,70,52,70,19.7,112,109,70,52,70,34.25,82,82,70,52,70
15,100,150,225,25,22,0,25,178,21,1,67,111,44,1.52,4,2.52,23,25,63,0.1111,0.5,224,448,0.4978,1.9911,0.4713,60,41,225,98.95,88,86,60,41,60,8.45,64,62,60,41,60,22.8,67,67,60,41,60
